datetime,room,occupied,hour,weekday,is_weekend,occupied_previous,occupied_1hr_ago,occupied_yesterday,occupied_last_week
2026-05-25 15:00:00,1409,0,15,0,0,0.0,0.0,0.0,0.0
2026-05-25 15:15:00,1409,0,15,0,0,0.0,0.0,0.0,0.0
2026-05-25 15:30:00,1409,0,15,0,0,0.0,0.0,0.0,0.0
2026-05-25 15:45:00,1409,0,15,0,0,0.0,0.0,0.0,0.0
2026-05-25 16:00:00,1409,0,16,0,0,0.0,0.0,0.0,0.0
2026-05-25 16:15:00,1409,0,16,0,0,0.0,0.0,0.0,0.0
2026-05-25 16:30:00,1409,0,16,0,0,0.0,0.0,0.0,0.0
2026-05-25 16:45:00,1409,0,16,0,0,0.0,0.0,0.0,0.0
2026-05-25 17:00:00,1409,0,17,0,0,0.0,0.0,0.0,0.0
2026-05-25 17:15:00,1409,0,17,0,0,0.0,0.0,0.0,0.0
2026-05-25 17:30:00,1409,0,17,0,0,0.0,0.0,0.0,0.0
2026-05-25 17:45:00,1409,0,17,0,0,0.0,0.0,0.0,0.0
2026-05-25 18:00:00,1409,0,18,0,0,0.0,0.0,0.0,0.0
2026-05-25 18:15:00,1409,0,18,0,0,0.0,0.0,0.0,0.0
2026-05-25 18:30:00,1409,0,18,0,0,0.0,0.0,0.0,0.0
2026-05-25 18:45:00,1409,0,18,0,0,0.0,0.0,0.0,0.0
2026-05-25 19:00:00,1409,0,19,0,0,0.0,0.0,0.0,0.0
2026-05-25 19:15:00,1409,0,19,0,0,0.0,0.0,0.0,0.0
2026-05-25 19:30:00,1409,0,19,0,0,0.0,0.0,0.0,0.0
2026-05-25 19:45:00,1409,0,19,0,0,0.0,0.0,0.0,0.0
2026-05-25 20:00:00,1409,0,20,0,0,0.0,0.0,0.0,0.0
2026-05-25 20:15:00,1409,0,20,0,0,0.0,0.0,0.0,0.0
2026-05-25 20:30:00,1409,0,20,0,0,0.0,0.0,0.0,0.0
2026-05-25 20:45:00,1409,0,20,0,0,0.0,0.0,0.0,0.0
2026-05-25 21:00:00,1409,0,21,0,0,0.0,0.0,0.0,0.0
2026-05-25 21:15:00,1409,0,21,0,0,0.0,0.0,0.0,0.0
2026-05-25 21:30:00,1409,0,21,0,0,0.0,0.0,0.0,0.0
2026-05-25 21:45:00,1409,0,21,0,0,0.0,0.0,0.0,0.0
2026-05-25 22:00:00,1409,0,22,0,0,0.0,0.0,0.0,0.0
2026-05-25 22:15:00,1409,0,22,0,0,0.0,0.0,0.0,0.0
2026-05-25 22:30:00,1409,0,22,0,0,0.0,0.0,0.0,0.0
2026-05-25 22:45:00,1409,0,22,0,0,0.0,0.0,0.0,0.0
2026-05-25 23:00:00,1409,0,23,0,0,0.0,0.0,0.0,0.0
2026-05-26 07:00:00,1409,0,7,1,0,,,0.0,0.0
2026-05-26 07:15:00,1409,0,7,1,0,0.0,,0.0,0.0
2026-05-26 07:30:00,1409,0,7,1,0,0.0,,0.0,0.0
2026-05-26 07:45:00,1409,0,7,1,0,0.0,,0.0,0.0
2026-05-26 08:00:00,1409,0,8,1,0,0.0,0.0,0.0,0.0
2026-05-26 08:15:00,1409,0,8,1,0,0.0,0.0,0.0,0.0
2026-05-26 08:30:00,1409,0,8,1,0,0.0,0.0,0.0,0.0
2026-05-26 08:45:00,1409,0,8,1,0,0.0,0.0,0.0,0.0
2026-05-26 09:00:00,1409,0,9,1,0,0.0,0.0,0.0,0.0
2026-05-26 09:15:00,1409,0,9,1,0,0.0,0.0,0.0,0.0
2026-05-26 09:30:00,1409,0,9,1,0,0.0,0.0,0.0,0.0
2026-05-26 09:45:00,1409,0,9,1,0,0.0,0.0,0.0,0.0
2026-05-26 10:00:00,1409,0,10,1,0,0.0,0.0,0.0,0.0
2026-05-26 10:15:00,1409,0,10,1,0,0.0,0.0,0.0,0.0
2026-05-26 10:30:00,1409,0,10,1,0,0.0,0.0,0.0,0.0
2026-05-26 10:45:00,1409,0,10,1,0,0.0,0.0,0.0,0.0
2026-05-26 11:00:00,1409,0,11,1,0,0.0,0.0,0.0,0.0
2026-05-26 11:15:00,1409,0,11,1,0,0.0,0.0,0.0,0.0
2026-05-26 11:30:00,1409,0,11,1,0,0.0,0.0,0.0,0.0
2026-05-26 11:45:00,1409,0,11,1,0,0.0,0.0,0.0,0.0
2026-05-26 12:00:00,1409,0,12,1,0,0.0,0.0,0.0,0.0
2026-05-26 12:15:00,1409,0,12,1,0,0.0,0.0,0.0,0.0
2026-05-26 12:30:00,1409,0,12,1,0,0.0,0.0,0.0,0.0
2026-05-26 12:45:00,1409,0,12,1,0,0.0,0.0,0.0,0.0
2026-05-26 13:00:00,1409,0,13,1,0,0.0,0.0,0.0,0.0
2026-05-26 13:15:00,1409,0,13,1,0,0.0,0.0,0.0,0.0
2026-05-26 13:30:00,1409,0,13,1,0,0.0,0.0,0.0,0.0
2026-05-26 13:45:00,1409,0,13,1,0,0.0,0.0,0.0,0.0
2026-05-26 14:00:00,1409,0,14,1,0,0.0,0.0,0.0,0.0
2026-05-26 14:15:00,1409,0,14,1,0,0.0,0.0,0.0,0.0
2026-05-26 14:30:00,1409,0,14,1,0,0.0,0.0,0.0,0.0
2026-05-26 14:45:00,1409,0,14,1,0,0.0,0.0,0.0,0.0
2026-05-26 15:00:00,1409,0,15,1,0,0.0,0.0,0.0,0.0
2026-05-26 15:15:00,1409,0,15,1,0,0.0,0.0,0.0,0.0
2026-05-26 15:30:00,1409,0,15,1,0,0.0,0.0,0.0,0.0
2026-05-26 15:45:00,1409,0,15,1,0,0.0,0.0,0.0,0.0
2026-05-26 16:00:00,1409,0,16,1,0,0.0,0.0,0.0,0.0
2026-05-26 16:15:00,1409,0,16,1,0,0.0,0.0,0.0,0.0
2026-05-26 16:30:00,1409,0,16,1,0,0.0,0.0,0.0,0.0
2026-05-26 16:45:00,1409,0,16,1,0,0.0,0.0,0.0,0.0
2026-05-26 17:00:00,1409,0,17,1,0,0.0,0.0,0.0,0.0
2026-05-26 17:15:00,1409,0,17,1,0,0.0,0.0,0.0,1.0
2026-05-26 17:30:00,1409,0,17,1,0,0.0,0.0,0.0,1.0
2026-05-26 17:45:00,1409,0,17,1,0,0.0,0.0,0.0,1.0
2026-05-26 18:00:00,1409,0,18,1,0,0.0,0.0,0.0,1.0
2026-05-26 18:15:00,1409,0,18,1,0,0.0,0.0,0.0,0.0
2026-05-26 18:30:00,1409,0,18,1,0,0.0,0.0,0.0,0.0
2026-05-26 18:45:00,1409,0,18,1,0,0.0,0.0,0.0,0.0
2026-05-26 19:00:00,1409,0,19,1,0,0.0,0.0,0.0,0.0
2026-05-26 19:15:00,1409,0,19,1,0,0.0,0.0,0.0,0.0
2026-05-26 19:30:00,1409,0,19,1,0,0.0,0.0,0.0,0.0
2026-05-26 19:45:00,1409,0,19,1,0,0.0,0.0,0.0,0.0
2026-05-26 20:00:00,1409,0,20,1,0,0.0,0.0,0.0,0.0
2026-05-26 20:15:00,1409,0,20,1,0,0.0,0.0,0.0,0.0
2026-05-26 20:30:00,1409,0,20,1,0,0.0,0.0,0.0,0.0
2026-05-26 20:45:00,1409,0,20,1,0,0.0,0.0,0.0,0.0
2026-05-26 21:00:00,1409,0,21,1,0,0.0,0.0,0.0,0.0
2026-05-26 21:15:00,1409,0,21,1,0,0.0,0.0,0.0,0.0
2026-05-26 21:30:00,1409,0,21,1,0,0.0,0.0,0.0,0.0
2026-05-26 21:45:00,1409,0,21,1,0,0.0,0.0,0.0,0.0
2026-05-26 22:00:00,1409,0,22,1,0,0.0,0.0,0.0,0.0
2026-05-26 22:15:00,1409,0,22,1,0,0.0,0.0,0.0,0.0
2026-05-26 22:30:00,1409,0,22,1,0,0.0,0.0,0.0,0.0
2026-05-26 22:45:00,1409,0,22,1,0,0.0,0.0,0.0,0.0
2026-05-26 23:00:00,1409,0,23,1,0,0.0,0.0,0.0,0.0
2026-05-27 07:00:00,1409,0,7,2,0,,,0.0,0.0
2026-05-27 07:15:00,1409,0,7,2,0,0.0,,0.0,0.0
2026-05-27 07:30:00,1409,0,7,2,0,0.0,,0.0,0.0
2026-05-27 07:45:00,1409,0,7,2,0,0.0,,0.0,0.0
2026-05-27 08:00:00,1409,0,8,2,0,0.0,0.0,0.0,0.0
2026-05-27 08:15:00,1409,0,8,2,0,0.0,0.0,0.0,0.0
2026-05-27 08:30:00,1409,0,8,2,0,0.0,0.0,0.0,0.0
2026-05-27 08:45:00,1409,0,8,2,0,0.0,0.0,0.0,0.0
2026-05-27 09:00:00,1409,0,9,2,0,0.0,0.0,0.0,0.0
2026-05-27 09:15:00,1409,0,9,2,0,0.0,0.0,0.0,0.0
2026-05-27 09:30:00,1409,0,9,2,0,0.0,0.0,0.0,0.0
2026-05-27 09:45:00,1409,0,9,2,0,0.0,0.0,0.0,0.0
2026-05-27 10:00:00,1409,0,10,2,0,0.0,0.0,0.0,0.0
2026-05-27 10:15:00,1409,0,10,2,0,0.0,0.0,0.0,0.0
2026-05-27 10:30:00,1409,0,10,2,0,0.0,0.0,0.0,0.0
2026-05-27 10:45:00,1409,0,10,2,0,0.0,0.0,0.0,0.0
2026-05-27 11:00:00,1409,0,11,2,0,0.0,0.0,0.0,0.0
2026-05-27 11:15:00,1409,0,11,2,0,0.0,0.0,0.0,0.0
2026-05-27 11:30:00,1409,0,11,2,0,0.0,0.0,0.0,0.0
2026-05-27 11:45:00,1409,0,11,2,0,0.0,0.0,0.0,0.0
2026-05-27 12:00:00,1409,0,12,2,0,0.0,0.0,0.0,0.0
2026-05-27 12:15:00,1409,0,12,2,0,0.0,0.0,0.0,0.0
2026-05-27 12:30:00,1409,0,12,2,0,0.0,0.0,0.0,0.0
2026-05-27 12:45:00,1409,0,12,2,0,0.0,0.0,0.0,0.0
2026-05-27 13:00:00,1409,0,13,2,0,0.0,0.0,0.0,0.0
2026-05-27 13:15:00,1409,0,13,2,0,0.0,0.0,0.0,0.0
2026-05-27 13:30:00,1409,0,13,2,0,0.0,0.0,0.0,0.0
2026-05-27 13:45:00,1409,0,13,2,0,0.0,0.0,0.0,0.0
2026-05-27 14:00:00,1409,1,14,2,0,0.0,0.0,0.0,0.0
2026-05-27 14:15:00,1409,1,14,2,0,1.0,0.0,0.0,0.0
2026-05-27 14:30:00,1409,1,14,2,0,1.0,0.0,0.0,0.0
2026-05-27 14:45:00,1409,1,14,2,0,1.0,0.0,0.0,0.0
2026-05-27 15:00:00,1409,1,15,2,0,1.0,1.0,0.0,0.0
2026-05-27 15:15:00,1409,1,15,2,0,1.0,1.0,0.0,0.0
2026-05-27 15:30:00,1409,0,15,2,0,1.0,1.0,0.0,0.0
2026-05-27 15:45:00,1409,0,15,2,0,0.0,1.0,0.0,0.0
2026-05-27 16:00:00,1409,0,16,2,0,0.0,1.0,0.0,0.0
2026-05-27 16:15:00,1409,0,16,2,0,0.0,1.0,0.0,0.0
2026-05-27 16:30:00,1409,0,16,2,0,0.0,0.0,0.0,0.0
2026-05-27 16:45:00,1409,0,16,2,0,0.0,0.0,0.0,0.0
2026-05-27 17:00:00,1409,0,17,2,0,0.0,0.0,0.0,0.0
2026-05-27 17:15:00,1409,0,17,2,0,0.0,0.0,0.0,0.0
2026-05-27 17:30:00,1409,0,17,2,0,0.0,0.0,0.0,0.0
2026-05-27 17:45:00,1409,0,17,2,0,0.0,0.0,0.0,0.0
2026-05-27 18:00:00,1409,0,18,2,0,0.0,0.0,0.0,0.0
2026-05-27 18:15:00,1409,0,18,2,0,0.0,0.0,0.0,0.0
2026-05-27 18:30:00,1409,0,18,2,0,0.0,0.0,0.0,0.0
2026-05-27 18:45:00,1409,0,18,2,0,0.0,0.0,0.0,0.0
2026-05-27 19:00:00,1409,0,19,2,0,0.0,0.0,0.0,0.0
2026-05-27 19:15:00,1409,0,19,2,0,0.0,0.0,0.0,0.0
2026-05-27 19:30:00,1409,0,19,2,0,0.0,0.0,0.0,0.0
2026-05-27 19:45:00,1409,0,19,2,0,0.0,0.0,0.0,0.0
2026-05-27 20:00:00,1409,0,20,2,0,0.0,0.0,0.0,0.0
2026-05-27 20:15:00,1409,0,20,2,0,0.0,0.0,0.0,0.0
2026-05-27 20:30:00,1409,0,20,2,0,0.0,0.0,0.0,0.0
2026-05-27 20:45:00,1409,0,20,2,0,0.0,0.0,0.0,0.0
2026-05-27 21:00:00,1409,0,21,2,0,0.0,0.0,0.0,0.0
2026-05-27 21:15:00,1409,0,21,2,0,0.0,0.0,0.0,0.0
2026-05-27 21:30:00,1409,0,21,2,0,0.0,0.0,0.0,0.0
2026-05-27 21:45:00,1409,0,21,2,0,0.0,0.0,0.0,0.0
2026-05-27 22:00:00,1409,0,22,2,0,0.0,0.0,0.0,0.0
2026-05-27 22:15:00,1409,0,22,2,0,0.0,0.0,0.0,0.0
2026-05-27 22:30:00,1409,0,22,2,0,0.0,0.0,0.0,0.0
2026-05-27 22:45:00,1409,0,22,2,0,0.0,0.0,0.0,0.0
2026-05-27 23:00:00,1409,0,23,2,0,0.0,0.0,0.0,0.0
2026-05-28 07:00:00,1409,0,7,3,0,,,0.0,0.0
2026-05-28 07:15:00,1409,0,7,3,0,0.0,,0.0,0.0
2026-05-28 07:30:00,1409,0,7,3,0,0.0,,0.0,0.0
2026-05-28 07:45:00,1409,0,7,3,0,0.0,,0.0,0.0
2026-05-28 08:00:00,1409,0,8,3,0,0.0,0.0,0.0,0.0
2026-05-28 08:15:00,1409,0,8,3,0,0.0,0.0,0.0,0.0
2026-05-28 08:30:00,1409,0,8,3,0,0.0,0.0,0.0,0.0
2026-05-28 08:45:00,1409,0,8,3,0,0.0,0.0,0.0,0.0
2026-05-28 09:00:00,1409,0,9,3,0,0.0,0.0,0.0,0.0
2026-05-28 09:15:00,1409,1,9,3,0,0.0,0.0,0.0,0.0
2026-05-28 09:30:00,1409,1,9,3,0,1.0,0.0,0.0,0.0
2026-05-28 09:45:00,1409,1,9,3,0,1.0,0.0,0.0,0.0
2026-05-28 10:00:00,1409,1,10,3,0,1.0,0.0,0.0,0.0
2026-05-28 10:15:00,1409,1,10,3,0,1.0,1.0,0.0,0.0
2026-05-28 10:30:00,1409,1,10,3,0,1.0,1.0,0.0,0.0
2026-05-28 10:45:00,1409,1,10,3,0,1.0,1.0,0.0,0.0
2026-05-28 11:00:00,1409,1,11,3,0,1.0,1.0,0.0,0.0
2026-05-28 11:15:00,1409,0,11,3,0,1.0,1.0,0.0,0.0
2026-05-28 11:30:00,1409,0,11,3,0,0.0,1.0,0.0,0.0
2026-05-28 11:45:00,1409,0,11,3,0,0.0,1.0,0.0,0.0
2026-05-28 12:00:00,1409,0,12,3,0,0.0,1.0,0.0,0.0
2026-05-28 12:15:00,1409,0,12,3,0,0.0,0.0,0.0,0.0
2026-05-28 12:30:00,1409,0,12,3,0,0.0,0.0,0.0,0.0
2026-05-28 12:45:00,1409,0,12,3,0,0.0,0.0,0.0,0.0
2026-05-28 13:00:00,1409,0,13,3,0,0.0,0.0,0.0,0.0
2026-05-28 13:15:00,1409,0,13,3,0,0.0,0.0,0.0,0.0
2026-05-28 13:30:00,1409,0,13,3,0,0.0,0.0,0.0,0.0
2026-05-28 13:45:00,1409,0,13,3,0,0.0,0.0,0.0,0.0
2026-05-28 14:00:00,1409,0,14,3,0,0.0,0.0,1.0,0.0
2026-05-28 14:15:00,1409,0,14,3,0,0.0,0.0,1.0,0.0
2026-05-28 14:30:00,1409,0,14,3,0,0.0,0.0,1.0,0.0
2026-05-28 14:45:00,1409,0,14,3,0,0.0,0.0,1.0,0.0
2026-05-28 15:00:00,1409,1,15,3,0,0.0,0.0,1.0,0.0
2026-05-28 15:15:00,1409,1,15,3,0,1.0,0.0,1.0,0.0
2026-05-28 15:30:00,1409,1,15,3,0,1.0,0.0,0.0,0.0
2026-05-28 15:45:00,1409,1,15,3,0,1.0,0.0,0.0,0.0
2026-05-28 16:00:00,1409,0,16,3,0,1.0,1.0,0.0,0.0
2026-05-28 16:15:00,1409,1,16,3,0,0.0,1.0,0.0,1.0
2026-05-28 16:30:00,1409,1,16,3,0,1.0,1.0,0.0,1.0
2026-05-28 16:45:00,1409,1,16,3,0,1.0,1.0,0.0,1.0
2026-05-28 17:00:00,1409,1,17,3,0,1.0,0.0,0.0,1.0
2026-05-28 17:15:00,1409,1,17,3,0,1.0,1.0,0.0,1.0
2026-05-28 17:30:00,1409,1,17,3,0,1.0,1.0,0.0,1.0
2026-05-28 17:45:00,1409,1,17,3,0,1.0,1.0,0.0,1.0
2026-05-28 18:00:00,1409,1,18,3,0,1.0,1.0,0.0,1.0
2026-05-28 18:15:00,1409,1,18,3,0,1.0,1.0,0.0,1.0
2026-05-28 18:30:00,1409,0,18,3,0,1.0,1.0,0.0,0.0
2026-05-28 18:45:00,1409,0,18,3,0,0.0,1.0,0.0,0.0
2026-05-28 19:00:00,1409,0,19,3,0,0.0,1.0,0.0,0.0
2026-05-28 19:15:00,1409,0,19,3,0,0.0,1.0,0.0,0.0
2026-05-28 19:30:00,1409,0,19,3,0,0.0,0.0,0.0,0.0
2026-05-28 19:45:00,1409,0,19,3,0,0.0,0.0,0.0,0.0
2026-05-28 20:00:00,1409,0,20,3,0,0.0,0.0,0.0,0.0
2026-05-28 20:15:00,1409,0,20,3,0,0.0,0.0,0.0,0.0
2026-05-28 20:30:00,1409,0,20,3,0,0.0,0.0,0.0,0.0
2026-05-28 20:45:00,1409,0,20,3,0,0.0,0.0,0.0,0.0
2026-05-28 21:00:00,1409,0,21,3,0,0.0,0.0,0.0,0.0
2026-05-28 21:15:00,1409,0,21,3,0,0.0,0.0,0.0,0.0
2026-05-28 21:30:00,1409,0,21,3,0,0.0,0.0,0.0,0.0
2026-05-28 21:45:00,1409,0,21,3,0,0.0,0.0,0.0,0.0
2026-05-28 22:00:00,1409,0,22,3,0,0.0,0.0,0.0,0.0
2026-05-28 22:15:00,1409,0,22,3,0,0.0,0.0,0.0,0.0
2026-05-28 22:30:00,1409,0,22,3,0,0.0,0.0,0.0,0.0
2026-05-28 22:45:00,1409,0,22,3,0,0.0,0.0,0.0,0.0
2026-05-28 23:00:00,1409,0,23,3,0,0.0,0.0,0.0,0.0
2026-05-29 07:00:00,1409,0,7,4,0,,,0.0,0.0
2026-05-29 07:15:00,1409,0,7,4,0,0.0,,0.0,0.0
2026-05-29 07:30:00,1409,0,7,4,0,0.0,,0.0,0.0
2026-05-29 07:45:00,1409,0,7,4,0,0.0,,0.0,0.0
2026-05-29 08:00:00,1409,0,8,4,0,0.0,0.0,0.0,0.0
2026-05-29 08:15:00,1409,0,8,4,0,0.0,0.0,0.0,0.0
2026-05-29 08:30:00,1409,0,8,4,0,0.0,0.0,0.0,0.0
2026-05-29 08:45:00,1409,0,8,4,0,0.0,0.0,0.0,0.0
2026-05-29 09:00:00,1409,0,9,4,0,0.0,0.0,0.0,0.0
2026-05-29 09:15:00,1409,0,9,4,0,0.0,0.0,1.0,0.0
2026-05-29 09:30:00,1409,0,9,4,0,0.0,0.0,1.0,0.0
2026-05-29 09:45:00,1409,0,9,4,0,0.0,0.0,1.0,0.0
2026-05-29 10:00:00,1409,0,10,4,0,0.0,0.0,1.0,0.0
2026-05-29 10:15:00,1409,0,10,4,0,0.0,0.0,1.0,0.0
2026-05-29 10:30:00,1409,0,10,4,0,0.0,0.0,1.0,0.0
2026-05-29 10:45:00,1409,0,10,4,0,0.0,0.0,1.0,0.0
2026-05-29 11:00:00,1409,0,11,4,0,0.0,0.0,1.0,0.0
2026-05-29 11:15:00,1409,0,11,4,0,0.0,0.0,0.0,0.0
2026-05-29 11:30:00,1409,0,11,4,0,0.0,0.0,0.0,0.0
2026-05-29 11:45:00,1409,0,11,4,0,0.0,0.0,0.0,0.0
2026-05-29 12:00:00,1409,0,12,4,0,0.0,0.0,0.0,0.0
2026-05-29 12:15:00,1409,0,12,4,0,0.0,0.0,0.0,0.0
2026-05-29 12:30:00,1409,0,12,4,0,0.0,0.0,0.0,0.0
2026-05-29 12:45:00,1409,0,12,4,0,0.0,0.0,0.0,0.0
2026-05-29 13:00:00,1409,0,13,4,0,0.0,0.0,0.0,0.0
2026-05-29 13:15:00,1409,0,13,4,0,0.0,0.0,0.0,0.0
2026-05-29 13:30:00,1409,0,13,4,0,0.0,0.0,0.0,0.0
2026-05-29 13:45:00,1409,0,13,4,0,0.0,0.0,0.0,0.0
2026-05-29 14:00:00,1409,0,14,4,0,0.0,0.0,0.0,0.0
2026-05-29 14:15:00,1409,0,14,4,0,0.0,0.0,0.0,0.0
2026-05-29 14:30:00,1409,0,14,4,0,0.0,0.0,0.0,0.0
2026-05-29 14:45:00,1409,0,14,4,0,0.0,0.0,0.0,0.0
2026-05-29 15:00:00,1409,0,15,4,0,0.0,0.0,1.0,0.0
2026-05-29 15:15:00,1409,0,15,4,0,0.0,0.0,1.0,0.0
2026-05-29 15:30:00,1409,0,15,4,0,0.0,0.0,1.0,0.0
2026-05-29 15:45:00,1409,0,15,4,0,0.0,0.0,1.0,0.0
2026-05-29 16:00:00,1409,0,16,4,0,0.0,0.0,0.0,0.0
2026-05-29 16:15:00,1409,0,16,4,0,0.0,0.0,1.0,0.0
2026-05-29 16:30:00,1409,0,16,4,0,0.0,0.0,1.0,0.0
2026-05-29 16:45:00,1409,0,16,4,0,0.0,0.0,1.0,0.0
2026-05-29 17:00:00,1409,0,17,4,0,0.0,0.0,1.0,0.0
2026-05-29 17:15:00,1409,0,17,4,0,0.0,0.0,1.0,0.0
2026-05-29 17:30:00,1409,0,17,4,0,0.0,0.0,1.0,0.0
2026-05-29 17:45:00,1409,0,17,4,0,0.0,0.0,1.0,0.0
2026-05-29 18:00:00,1409,0,18,4,0,0.0,0.0,1.0,0.0
2026-05-29 18:15:00,1409,0,18,4,0,0.0,0.0,1.0,0.0
2026-05-29 18:30:00,1409,0,18,4,0,0.0,0.0,0.0,0.0
2026-05-29 18:45:00,1409,0,18,4,0,0.0,0.0,0.0,0.0
2026-05-29 19:00:00,1409,0,19,4,0,0.0,0.0,0.0,0.0
2026-05-29 19:15:00,1409,0,19,4,0,0.0,0.0,0.0,0.0
2026-05-29 19:30:00,1409,0,19,4,0,0.0,0.0,0.0,0.0
2026-05-29 19:45:00,1409,0,19,4,0,0.0,0.0,0.0,0.0
2026-05-29 20:00:00,1409,0,20,4,0,0.0,0.0,0.0,0.0
2026-05-29 20:15:00,1409,0,20,4,0,0.0,0.0,0.0,0.0
2026-05-29 20:30:00,1409,0,20,4,0,0.0,0.0,0.0,0.0
2026-05-29 20:45:00,1409,0,20,4,0,0.0,0.0,0.0,0.0
2026-05-29 21:00:00,1409,0,21,4,0,0.0,0.0,0.0,0.0
2026-05-29 21:15:00,1409,0,21,4,0,0.0,0.0,0.0,0.0
2026-05-29 21:30:00,1409,0,21,4,0,0.0,0.0,0.0,0.0
2026-05-29 21:45:00,1409,0,21,4,0,0.0,0.0,0.0,0.0
2026-05-29 22:00:00,1409,0,22,4,0,0.0,0.0,0.0,0.0
2026-05-29 22:15:00,1409,0,22,4,0,0.0,0.0,0.0,0.0
2026-05-29 22:30:00,1409,0,22,4,0,0.0,0.0,0.0,0.0
2026-05-29 22:45:00,1409,0,22,4,0,0.0,0.0,0.0,0.0
2026-05-29 23:00:00,1409,0,23,4,0,0.0,0.0,0.0,0.0
2026-05-30 07:00:00,1409,0,7,5,1,,,0.0,0.0
2026-05-30 07:15:00,1409,0,7,5,1,0.0,,0.0,0.0
2026-05-30 07:30:00,1409,0,7,5,1,0.0,,0.0,0.0
2026-05-30 07:45:00,1409,0,7,5,1,0.0,,0.0,0.0
2026-05-30 08:00:00,1409,0,8,5,1,0.0,0.0,0.0,0.0
2026-05-30 08:15:00,1409,0,8,5,1,0.0,0.0,0.0,0.0
2026-05-30 08:30:00,1409,0,8,5,1,0.0,0.0,0.0,0.0
2026-05-30 08:45:00,1409,0,8,5,1,0.0,0.0,0.0,0.0
2026-05-30 09:00:00,1409,0,9,5,1,0.0,0.0,0.0,0.0
2026-05-30 09:15:00,1409,0,9,5,1,0.0,0.0,0.0,0.0
2026-05-30 09:30:00,1409,0,9,5,1,0.0,0.0,0.0,0.0
2026-05-30 09:45:00,1409,0,9,5,1,0.0,0.0,0.0,0.0
2026-05-30 10:00:00,1409,0,10,5,1,0.0,0.0,0.0,0.0
2026-05-30 10:15:00,1409,0,10,5,1,0.0,0.0,0.0,0.0
2026-05-30 10:30:00,1409,0,10,5,1,0.0,0.0,0.0,0.0
2026-05-30 10:45:00,1409,0,10,5,1,0.0,0.0,0.0,0.0
2026-05-30 11:00:00,1409,0,11,5,1,0.0,0.0,0.0,0.0
2026-05-30 11:15:00,1409,0,11,5,1,0.0,0.0,0.0,0.0
2026-05-30 11:30:00,1409,0,11,5,1,0.0,0.0,0.0,0.0
2026-05-30 11:45:00,1409,0,11,5,1,0.0,0.0,0.0,0.0
2026-05-30 12:00:00,1409,1,12,5,1,0.0,0.0,0.0,0.0
2026-05-30 12:15:00,1409,1,12,5,1,1.0,0.0,0.0,0.0
2026-05-30 12:30:00,1409,1,12,5,1,1.0,0.0,0.0,0.0
2026-05-30 12:45:00,1409,1,12,5,1,1.0,0.0,0.0,0.0
2026-05-30 13:00:00,1409,1,13,5,1,1.0,1.0,0.0,0.0
2026-05-30 13:15:00,1409,1,13,5,1,1.0,1.0,0.0,0.0
2026-05-30 13:30:00,1409,0,13,5,1,1.0,1.0,0.0,0.0
2026-05-30 13:45:00,1409,0,13,5,1,0.0,1.0,0.0,0.0
2026-05-30 14:00:00,1409,0,14,5,1,0.0,1.0,0.0,0.0
2026-05-30 14:15:00,1409,0,14,5,1,0.0,1.0,0.0,0.0
2026-05-30 14:30:00,1409,0,14,5,1,0.0,0.0,0.0,0.0
2026-05-30 14:45:00,1409,0,14,5,1,0.0,0.0,0.0,0.0
2026-05-30 15:00:00,1409,0,15,5,1,0.0,0.0,0.0,0.0
2026-05-30 15:15:00,1409,0,15,5,1,0.0,0.0,0.0,0.0
2026-05-30 15:30:00,1409,0,15,5,1,0.0,0.0,0.0,0.0
2026-05-30 15:45:00,1409,0,15,5,1,0.0,0.0,0.0,0.0
2026-05-30 16:00:00,1409,0,16,5,1,0.0,0.0,0.0,0.0
2026-05-30 16:15:00,1409,0,16,5,1,0.0,0.0,0.0,0.0
2026-05-30 16:30:00,1409,0,16,5,1,0.0,0.0,0.0,0.0
2026-05-30 16:45:00,1409,0,16,5,1,0.0,0.0,0.0,0.0
2026-05-30 17:00:00,1409,0,17,5,1,0.0,0.0,0.0,0.0
2026-05-30 17:15:00,1409,0,17,5,1,0.0,0.0,0.0,0.0
2026-05-30 17:30:00,1409,0,17,5,1,0.0,0.0,0.0,0.0
2026-05-30 17:45:00,1409,0,17,5,1,0.0,0.0,0.0,0.0
2026-05-30 18:00:00,1409,0,18,5,1,0.0,0.0,0.0,0.0
2026-05-30 18:15:00,1409,0,18,5,1,0.0,0.0,0.0,0.0
2026-05-30 18:30:00,1409,0,18,5,1,0.0,0.0,0.0,0.0
2026-05-30 18:45:00,1409,0,18,5,1,0.0,0.0,0.0,0.0
2026-05-30 19:00:00,1409,0,19,5,1,0.0,0.0,0.0,0.0
2026-05-30 19:15:00,1409,0,19,5,1,0.0,0.0,0.0,0.0
2026-05-30 19:30:00,1409,0,19,5,1,0.0,0.0,0.0,0.0
2026-05-30 19:45:00,1409,0,19,5,1,0.0,0.0,0.0,0.0
2026-05-30 20:00:00,1409,0,20,5,1,0.0,0.0,0.0,0.0
2026-05-30 20:15:00,1409,0,20,5,1,0.0,0.0,0.0,0.0
2026-05-30 20:30:00,1409,0,20,5,1,0.0,0.0,0.0,0.0
2026-05-30 20:45:00,1409,0,20,5,1,0.0,0.0,0.0,0.0
2026-05-30 21:00:00,1409,0,21,5,1,0.0,0.0,0.0,0.0
